batter,pitch_type,pitch_name,family,pitches,whiff,contact,slg,xwoba,exit_velo,zone_pct,pa,ba,obp,iso,bb_pct,k_pct,swstr_pct,hr
687231,SL,Slider,Breaking,95,0.2978723404255319,0.7021276595744681,0.25,0.2780352173913043,78.60357142857143,0.43157894736842106,26,0.20833333333333334,0.2692307692307692,0.04166666666666666,0.07692307692307693,0.2692307692307692,0.14736842105263157,0
687231,SI,Sinker,Fastball,94,0.07317073170731707,0.926829268292683,0.28,0.32162308,80.80285714285714,0.5319148936170213,28,0.28,0.35714285714285715,0.0,0.07142857142857142,0.0,0.031914893617021274,0
687231,CH,Changeup,Offspeed,71,0.35555555555555557,0.6444444444444444,0.17391304347826086,0.21090874999999998,73.7448275862069,0.323943661971831,25,0.13043478260869565,0.2,0.043478260869565216,0.08,0.24,0.22535211267605634,0
687231,ST,Sweeper,Breaking,42,0.35,0.65,0.6666666666666666,0.21365611111111113,76.6076923076923,0.35714285714285715,10,0.3333333333333333,0.4,0.3333333333333333,0.1,0.3,0.16666666666666666,1
687231,FC,Cutter,Fastball,32,0.0,1.0,0.3333333333333333,0.081,74.96,0.5625,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0
687231,CU,Curveball,Breaking,29,0.2727272727272727,0.7272727272727273,0.5,0.101,75.6857142857143,0.4827586206896552,2,0.5,0.5,0.0,0.0,0.5,0.10344827586206896,0
687263,FF,4-Seam FB,Fastball,485,0.23255813953488372,0.7674418604651163,0.5391304347826087,0.34926259349593497,86.44198895027624,0.5072164948453608,134,0.25217391304347825,0.35074626865671643,0.28695652173913044,0.1044776119402985,0.2462686567164179,0.12371134020618557,8
687263,SL,Slider,Breaking,357,0.4175257731958763,0.5824742268041236,0.40789473684210525,0.25069783950617286,79.14285714285714,0.33613445378151263,81,0.23684210526315788,0.2839506172839506,0.17105263157894737,0.06172839506172839,0.3950617283950617,0.226890756302521,2
687263,SI,Sinker,Fastball,345,0.21637426900584794,0.7836257309941521,0.5466666666666666,0.40776584090909085,85.188,0.6115942028985507,89,0.3333333333333333,0.43820224719101125,0.21333333333333332,0.1348314606741573,0.21348314606741572,0.1072463768115942,4
687263,CH,Changeup,Offspeed,250,0.432,0.5680000000000001,0.21052631578947367,0.24201907692307692,78.63880597014925,0.328,65,0.12280701754385964,0.23076923076923078,0.08771929824561403,0.12307692307692308,0.4,0.216,1
687263,ST,Sweeper,Breaking,201,0.5,0.5,0.43478260869565216,0.18626961702127662,77.29333333333332,0.3383084577114428,48,0.1956521739130435,0.22916666666666666,0.23913043478260868,0.020833333333333332,0.4166666666666667,0.24378109452736318,3
687263,FC,Cutter,Fastball,161,0.19540229885057472,0.8045977011494253,0.5625,0.42435055555555556,81.44754098360656,0.484472049689441,36,0.3125,0.3888888888888889,0.25,0.1111111111111111,0.1388888888888889,0.10559006211180125,2
687263,CU,Curveball,Breaking,142,0.5806451612903226,0.4193548387096774,0.15625,0.18881648571428572,82.96249999999999,0.36619718309859156,35,0.09375,0.17142857142857143,0.0625,0.05714285714285714,0.6285714285714286,0.2535211267605634,0
687263,FS,Splitter,Offspeed,70,0.375,0.625,0.0,0.3200229333333333,89.09444444444445,0.32857142857142857,16,0.0,0.25,0.0,0.125,0.25,0.17142857142857143,0
687263,KC,Knuckle-Curve,Breaking,36,0.38461538461538464,0.6153846153846154,0.0,0.219781,73.42,0.2777777777777778,7,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.1388888888888889,0
687282,FF,4-Seam FB,Fastball,124,0.25675675675675674,0.7432432432432432,0.15384615384615385,0.19465962962962965,84.44200000000001,0.5645161290322581,28,0.11538461538461539,0.17857142857142858,0.038461538461538464,0.07142857142857142,0.39285714285714285,0.1532258064516129,0
687282,CH,Changeup,Offspeed,45,0.27586206896551724,0.7241379310344828,0.4375,0.2668666666666667,84.24117647058823,0.4222222222222222,16,0.25,0.25,0.1875,0.0,0.1875,0.17777777777777778,0
687282,SI,Sinker,Fastball,37,0.0,1.0,0.3333333333333333,0.24186300000000005,81.26153846153846,0.5405405405405406,10,0.3333333333333333,0.4,0.0,0.0,0.2,0.0,0
687282,CU,Curveball,Breaking,35,0.375,0.625,0.0,0.028125000000000004,85.14,0.4,8,0.0,0.0,0.0,0.0,0.5,0.17142857142857143,0
687282,SL,Slider,Breaking,35,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.20566666666666666,82.66923076923078,0.4857142857142857,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.2,0
687282,ST,Sweeper,Breaking,28,0.47368421052631576,0.5263157894736843,0.5714285714285714,0.30142857142857143,85.88000000000001,0.5,7,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.32142857142857145,1
687363,FF,4-Seam FB,Fastball,245,0.21739130434782608,0.782608695652174,0.2222222222222222,0.27548129166666663,78.22317073170731,0.5795918367346938,56,0.17777777777777778,0.2962962962962963,0.044444444444444425,0.125,0.23214285714285715,0.10204081632653061,0
687363,SI,Sinker,Fastball,123,0.1320754716981132,0.8679245283018868,0.28125,0.3119605714285714,79.85749999999999,0.5691056910569106,36,0.28125,0.3611111111111111,0.0,0.1111111111111111,0.1388888888888889,0.056910569105691054,0
687363,SL,Slider,Breaking,91,0.2549019607843137,0.7450980392156863,0.28,0.27399239999999997,73.23939393939393,0.5604395604395604,31,0.12,0.2413793103448276,0.16000000000000003,0.0967741935483871,0.16129032258064516,0.14285714285714285,1
687363,CH,Changeup,Offspeed,71,0.4827586206896552,0.5172413793103448,0.2631578947368421,0.18626033333333333,80.32,0.323943661971831,20,0.21052631578947367,0.25,0.05263157894736842,0.05,0.35,0.19718309859154928,0
687363,ST,Sweeper,Breaking,57,0.41935483870967744,0.5806451612903225,0.11764705882352941,0.1458235294117647,72.76875,0.49122807017543857,19,0.11764705882352941,0.1111111111111111,0.0,0.0,0.47368421052631576,0.22807017543859648,0
687363,FC,Cutter,Fastball,49,0.23076923076923078,0.7692307692307692,0.42857142857142855,0.331527,78.0611111111111,0.6326530612244898,17,0.35714285714285715,0.4,0.0714285714285714,0.058823529411764705,0.17647058823529413,0.12244897959183673,0
687363,CU,Curveball,Breaking,46,0.29411764705882354,0.7058823529411764,0.45454545454545453,0.3912515454545455,75.84545454545456,0.4782608695652174,13,0.18181818181818182,0.25,0.2727272727272727,0.0,0.3076923076923077,0.10869565217391304,1
687363,FS,Splitter,Offspeed,25,0.14285714285714285,0.8571428571428572,0.0,0.29547625,51.083333333333336,0.4,6,0.0,0.25,0.0,0.16666666666666666,0.16666666666666666,0.04,0
687401,FF,4-Seam FB,Fastball,365,0.20114942528735633,0.7988505747126436,0.2972972972972973,0.2892272289156626,82.77348484848486,0.5287671232876713,91,0.25675675675675674,0.3707865168539326,0.04054054054054057,0.15384615384615385,0.25274725274725274,0.0958904109589041,0
687401,SI,Sinker,Fastball,230,0.07446808510638298,0.925531914893617,0.38461538461538464,0.4077312711864407,82.6474358974359,0.6086956521739131,65,0.28846153846153844,0.390625,0.0961538461538462,0.13846153846153847,0.06153846153846154,0.030434782608695653,0
687401,SL,Slider,Breaking,183,0.21052631578947367,0.7894736842105263,0.2857142857142857,0.20345652173913042,82.71964285714286,0.41530054644808745,50,0.22448979591836735,0.24,0.06122448979591835,0.02,0.22,0.08743169398907104,0
687401,ST,Sweeper,Breaking,125,0.2641509433962264,0.7358490566037736,0.3870967741935484,0.2658378125,82.98947368421052,0.48,33,0.22580645161290322,0.2727272727272727,0.16129032258064516,0.06060606060606061,0.21212121212121213,0.112,1
687401,CH,Changeup,Offspeed,78,0.21875,0.78125,0.4666666666666667,0.2901292857142857,73.12727272727273,0.3076923076923077,18,0.26666666666666666,0.35294117647058826,0.2,0.1111111111111111,0.16666666666666666,0.08974358974358974,1
687401,FC,Cutter,Fastball,72,0.027777777777777776,0.9722222222222222,0.35,0.35245000000000004,81.73529411764706,0.5694444444444444,21,0.2,0.2,0.14999999999999997,0.0,0.0,0.013888888888888888,1
687401,CU,Curveball,Breaking,53,0.36363636363636365,0.6363636363636364,0.6,0.3537,86.58571428571427,0.4528301886792453,10,0.3,0.3,0.3,0.0,0.1,0.1509433962264151,1
687462,FF,4-Seam FB,Fastball,459,0.14427860696517414,0.8557213930348259,0.44,0.35793189655172414,81.76946107784431,0.5098039215686274,123,0.24,0.36585365853658536,0.2,0.17073170731707318,0.13821138211382114,0.06318082788671024,5
