player_id,season,player,position,team,conference,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
5153427,2026,Nick McGill,DB,Presbyterian,Pioneer,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153469,2026,Christopher Sharp,DB,Eastern Illinois,OVC,1.0,0.0,0.0,3.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153491,2026,Logan Leftrick,P,Austin Peay,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,3.0,0.0,102.0,34.0,,,,,,,,,,
5153736,2026,Kaden Williams,RB,Austin Peay,UAC,,,,,,,,,,,,,,,16.5,19.0,2.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,3.0,3.0,4.0,25.0,0.0,27.0,6.8
5153737,2026,Courtland Simmons,RB,Austin Peay,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,9.0,9.0,11.0,19.0,2.0,73.0,6.6
5153813,2026,Nick Laughlin,RB,Maine,Coastal Athletic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,1.0,39.0,13.0,10.0,6.0,0.0,29.0,2.9
5153815,2026,Tristen Kenan,RB,Towson,Coastal Athletic,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,0.0,34.0,4.9
5153822,2026,Ta'kai Chisolm,DL,Maine,Coastal Athletic,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153824,2026,Elijah Smalls,TE,Maine,Coastal Athletic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,3.0,0.0,33.0,11.0,,,,,
5153838,2026,Kye Pressley,DL,Maine,Coastal Athletic,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153839,2026,Chris Bacon,DL,Maine,Coastal Athletic,0.0,3.0,2.0,2.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153976,2026,Will Johnson,PK,Long Island University,NEC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153980,2026,CJ Fraser,DB,SE Louisiana,Southland,1.0,0.0,0.0,5.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154162,2026,Brayon Crawford,DB,Lindenwood,OVC,0.0,0.0,0.0,3.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154226,2026,Markell Redding,DB,Austin Peay,UAC,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154281,2026,Ryan Boyd,WR,Lindenwood,OVC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154306,2026,Devin Whitlock,WR,Eastern Illinois,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,43.0,2.0,0.0,44.0,,,,,,,2.0,2.0,0.0,4.0,2.0,,,,,
5154310,2026,Matthew Amofa,DB,St. Thomas (MN),Pioneer,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154328,2026,Ronan Poynton,LB,Drake,Pioneer,0.0,0.0,0.0,0.0,0.0,0.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154522,2026,Christian Garrett,DB,Western Illinois,OVC,0.0,0.0,0.0,2.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154725,2026,Kentrell Prejean,WR,SE Louisiana,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,0.0,19.0,9.5,,,,,
5154763,2026,Kam White,WR,Southern Illinois,MVFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,1.0,0.0,38.0,38.0,,,,,
5154766,2026,Chris Presto,LB,Southern Illinois,MVFC,0.0,0.0,1.0,2.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154770,2026,Vinny Pierre Jr.,S,Southern Illinois,MVFC,0.0,0.0,0.0,3.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154785,2026,Amir Dwight,DT,Southern Illinois,MVFC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154802,2026,Mike Mitchell,DB,SE Louisiana,Southland,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154805,2026,Richard McKneely,DB,SE Louisiana,Southland,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154811,2026,Deantre Jackson,RB,SE Louisiana,Southland,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,9.0,0.0,46.0,3.1
5154819,2026,Jordan Okoye,LB,SE Louisiana,Southland,0.0,0.0,0.0,1.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154820,2026,Jirrea Johnson Jr.,LB,SE Louisiana,Southland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154831,2026,Tristan Goodly,WR,SE Louisiana,Southland,,,,,,,,,,,,,,,21.0,21.0,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.0,33.0,8.3,,,,,
5154835,2026,Peyton Anderson,DL,SE Louisiana,Southland,0.0,0.0,0.0,1.0,0.0,0.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154855,2026,Cutter Stewart,QB,Houston Christian,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,10.0,1.0,0.556,2.0,173.0,9.6,,,,,,,,,,,,,,,,,15.0,17.0,0.0,95.0,6.3
5154857,2026,Darius Bean,S,Houston Christian,Southland,1.0,0.0,0.0,5.0,0.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154864,2026,Champ Dozier,RB,Houston Christian,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,0.0,27.0,27.0,13.0,6.0,1.0,26.0,2.0
5154899,2026,Connor Johannesen,DL,Youngstown State,MVFC,0.0,0.0,0.0,1.0,0.0,1.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154906,2026,Ebony Curry Jr.,DL,Youngstown State,MVFC,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154921,2026,Brenden Bradshaw,S,Houston Christian,Southland,0.0,0.0,0.0,2.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155204,2026,Shermar Carter,DB,Nicholls,Southland,1.0,0.0,0.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155212,2026,Karaaz Johnson,WR,Nicholls,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,0.0,21.0,7.0,,,,,
5155214,2026,Jayden Milton,RB,Nicholls,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,9.0,9.0,2.0,6.0,0.0,0.0,0.0
5155295,2026,Quinton Griffin,DB,Morehead State,Pioneer,0.0,0.0,0.0,4.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155297,2026,Peyton Himley,DB,St. Thomas (MN),Pioneer,1.0,0.0,0.0,4.0,0.0,1.5,6.0,,,,-1.0,1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155308,2026,Eli Paulson,WR,St. Thomas (MN),Pioneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,5.0,2.0,0.0,5.0,,,,,,,10.0,2.0,0.0,11.0,5.5,,,,,
5155314,2026,Luke Schuler,TE,St. Thomas (MN),Pioneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,2.0,0.0,48.0,24.0,,,,,
5155317,2026,Nash Tichy,LB,St. Thomas (MN),Pioneer,0.0,0.0,0.0,3.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155421,2026,Nhycer Kelly,DL,Elon,Coastal Athletic,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155453,2026,Joel Castleberry,S,UT Martin,OVC,0.0,0.0,0.0,4.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155455,2026,Chris Franklin,RB,UT Martin,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,0.0,22.0,7.3,12.0,10.0,0.0,38.0,3.2
5155463,2026,Jamal Mayers,CB,UT Martin,OVC,3.0,0.0,0.0,10.0,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155472,2026,Broderick Tommie Jr,NT,UT Martin,OVC,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155527,2026,Tyler Erkman,S,North Dakota,MVFC,0.0,0.0,0.5,0.0,0.0,0.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155528,2026,Jerry Kaminski,QB,North Dakota,MVFC,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,17.0,0.0,0.81,3.0,232.0,11.0,,,,,,,,,,,,,,,,,6.0,4.0,0.0,-4.0,-0.7
5155530,2026,Korey Tai,WR,North Dakota,MVFC,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,15.0,2.0,0.0,10.0,,,,,,,59.0,2.0,1.0,73.0,36.5,,,,,
5155537,2026,Ethan Boll,LB,North Dakota,MVFC,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155552,2026,Braden Mohr,EDGE,North Dakota,MVFC,0.0,1.0,1.5,2.0,0.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155553,2026,Logyn Eckheart,DT,North Dakota,MVFC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155783,2026,Daniel Frederick,RB,Elon,Coastal Athletic,,,,,,,,,,,,,,,18.0,18.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,0.0,23.0,23.0,9.0,31.0,0.0,58.0,6.4
5155785,2026,Tony Hart III,DB,Elon,Coastal Athletic,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,3.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,
5155786,2026,Dylan Magazu,TE,Elon,Coastal Athletic,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,2.0,0.0,25.0,12.5,,,,,
5155802,2026,Zimere Winston,WR,Elon,Coastal Athletic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,0.0,17.0,17.0,,,,,
5155803,2026,Kenaz McMillian,WR,Elon,Coastal Athletic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,3.0,0.0,64.0,21.3,,,,,
5155816,2026,Myles Johnson,DB,Towson,Coastal Athletic,0.0,0.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155818,2026,CJ Schaeffer,TE,Towson,Coastal Athletic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,0.0,17.0,17.0,,,,,
5155829,2026,Shamir Boyd,DL,Towson,Coastal Athletic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156101,2026,Remington Moss,DB,Elon,Coastal Athletic,3.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156260,2026,Antonio Hall,CB,Northwestern State,Southland,,,,,,,,,,,,,,,23.0,23.0,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156261,2026,Troy Santa Marina Jr.,CB,Northwestern State,Southland,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156288,2026,Keshawn Reed,DT,Northwestern State,Southland,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156289,2026,Kemarion Ivory,DE,Northwestern State,Southland,0.0,0.0,0.5,0.0,0.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156909,2026,Damondrick Blackburn,RB,Nicholls,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,0.0,4.0,2.0,4.0,8.0,1.0,8.0,2.0
5157268,2026,Darren Lloyd,RB,Anderson (SC),South Atlantic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,0.0,7.0,1.4,6.0,8.0,0.0,8.0,1.3
5157412,2026,Maxwell Warren,WR,Charleston Southern,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,0.0,20.0,6.7,,,,,
5157481,2026,Collin Hurst,QB,West Georgia,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,19.0,0.0,0.633,0.0,124.0,4.1,,,,,,,,,,,,,,,,,6.0,12.0,0.0,1.0,0.2
5157486,2026,Jalen Patrick,WR,Presbyterian,Pioneer,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,2.0,0.0,8.0,,,,,,,17.0,5.0,1.0,38.0,7.6,,,,,
5157495,2026,JT Patton,DB,Presbyterian,Pioneer,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157505,2026,Jalyn Turner,LB,Presbyterian,Pioneer,0.0,0.0,1.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157510,2026,Dandrevius Dorsey,DL,Presbyterian,Pioneer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157520,2026,Marcello Coleman,OL,Presbyterian,Pioneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,
5159042,2026,James Morrow,DE,Murray State,MVFC,0.0,0.0,1.5,1.0,0.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159276,2026,Edward Robinson,RB,Southern Illinois,MVFC,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,17.0,0.0,30.0,3.3
5159288,2026,Chris Howell,RB,Long Island University,NEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0
5159310,2026,Kezni Brown,DL,Long Island University,NEC,0.0,1.0,0.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159344,2026,Caden Harris,WR,Glenville State,Mountain East,,,,,,,,,,,,,,,20.5,22.0,2.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,0.0,32.0,8.0,1.0,3.0,0.0,3.0,3.0
5159366,2026,Markel Townsend,RB,West Florida,UAC,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,1.0,33.0,6.6
5159388,2026,Deuce Cooper,DB,Long Island University,NEC,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160009,2026,Shyne Johnson,DB,Presbyterian,Pioneer,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160104,2026,Blake Fann,LB,Northwestern State,Southland,0.0,0.0,0.0,0.0,0.0,0.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160132,2026,Sam Eccles,P,South Dakota Mines,Rocky Mountain,,,,,,,,,,,,,,,,,,,,1.0,1.0,13.0,1.0,8.0,5.0,5.0,,,,,,,,,,,,,1.0,58.0,4.0,1.0,184.0,46.0,,,,,,,,,,
5160206,2026,Heath Jehu,P,Chattanooga,Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,47.0,5.0,1.0,197.0,39.4,,,,,,,,,,
5160240,2026,Hamilton DiBoyan,PK,Austin Peay,UAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160454,2026,Harold Lawson,LB,Northwestern State,Southland,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160578,2026,Jouvenson Romulus,DB,Western Illinois,OVC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160632,2026,Mahamane Toure,DB,Concord,Mountain East,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160673,2026,Douglas Franklin,LB,Mississippi Valley State,SWAC,0.0,0.0,0.0,6.0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160700,2026,Donavin Green,CB,Mississippi Valley State,SWAC,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161198,2026,Renardo Lewis,DL,Gardner-Webb,OVC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161495,2026,Avery Scott,DB,North Dakota,MVFC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161729,2026,Kamsi Arinze,LB,Mississippi Valley State,SWAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161737,2026,Nick Reinicke,LB,Western Illinois,OVC,0.0,2.0,1.0,3.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161891,2026,Joseph Moreland,TE,Northwestern State,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,0.0,31.0,31.0,,,,,
5161895,2026,Dylan Rhodes,WR,Northwestern State,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,6.0,1.0,55.0,9.2,,,,,
5162502,2026,Kaleb Washington,WR,UT Martin,OVC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,3.0,0.0,53.0,17.7,,,,,
5162524,2026,Marquis Edmond,S,North Dakota,MVFC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162540,2026,Jimmyll Williams,RB,Elon,Coastal Athletic,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,20.0,2.0,77.0,4.5
5162646,2026,Marvin Sims,WR,Austin Peay,UAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,3.0,0.0,78.0,26.0,,,,,
5163021,2026,Jacob Godfrey,WR,Nicholls,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,1.0,0.0,7.0,,,,,,,11.0,1.0,0.0,11.0,11.0,,,,,
5163071,2026,Randy Young,RB,Gardner-Webb,OVC,,,,,,,,,,,,,,,19.0,26.0,3.0,0.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,9.0,4.5
5163542,2026,Ejike Brown,DE,Houston Christian,Southland,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164723,2026,Chandler Evan Perry,S,Charleston Southern,OVC,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164726,2026,Champ Brantley,S,Charleston Southern,OVC,0.0,0.0,0.0,3.0,0.0,0.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164740,2026,Steve Zayachkowsky,LB,Charleston Southern,OVC,0.0,0.0,2.0,3.0,0.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164751,2026,Mehki Larronte Campfield,WR,Charleston Southern,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,5.0,1.0,44.0,8.8,,,,,
5164883,2026,Gabe Whittington,DL,SE Louisiana,Southland,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164893,2026,Ean Rodrigue,QB,Nicholls,Southland,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,16.0,1.0,0.64,3.0,264.0,10.6,,,,,,,,,,,,,,,,,9.0,9.0,0.0,29.0,3.2
5164897,2026,Dominic Logiudice,LB,Nicholls,Southland,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165000,2026,Tyler Simpson,PK,Gardner-Webb,OVC,,,,,,,,,,,,,,,,,,,,1.0,1.0,36.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165011,2026,Kennedy McGill,QB,Western Illinois,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,15.0,0.0,0.882,2.0,194.0,11.4,,,,,,,,,,,,,,,,,15.0,19.0,3.0,98.0,6.5
5165074,2026,Jalen Smith,WR,Lindenwood,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,3.0,0.0,47.0,15.7,,,,,
5165078,2026,Steve Hall,RB,Lindenwood,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,4.0,4.0,14.0,8.0,0.0,36.0,2.6
5165088,2026,Zach Lewis,LB,Lindenwood,OVC,0.0,0.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165096,2026,Will Graham,PK,Lindenwood,OVC,,,,,,,,,,,,,,,,,,,,3.0,2.0,32.0,0.667,8.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165100,2026,Andrew Zook,DT,Lindenwood,OVC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165136,2026,Ethan Beard,LB,Lindenwood,OVC,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165734,2026,Josh Robinson,RB,Western Illinois,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,16.0,8.0,7.0,13.0,0.0,33.0,4.7
