batter,family,pitches,whiff,contact,slg,xwoba,exit_velo,zone_pct
608070,Offspeed,391,0.19101123595505617,0.8089887640449438,0.35106382978723405,0.32623824242424243,83.81642857142856,0.319693094629156
608324,Breaking,884,0.2692307692307692,0.7307692307692308,0.45962732919254656,0.2812988666666667,80.3917808219178,0.4468325791855204
608324,Fastball,1284,0.0905982905982906,0.9094017094017094,0.43729903536977494,0.33100839886039884,84.63399602385687,0.5482866043613707
608324,Offspeed,213,0.2391304347826087,0.7608695652173914,0.4166666666666667,0.34210344444444446,83.3686567164179,0.41784037558685444
608348,Breaking,464,0.3014354066985646,0.6985645933014354,0.3333333333333333,0.25203585585585586,81.00503597122302,0.4245689655172414
608348,Fastball,807,0.09826589595375723,0.9017341040462428,0.43617021276595747,0.3569172146341463,82.4013559322034,0.530359355638166
608348,Offspeed,133,0.3582089552238806,0.6417910447761195,0.4074074074074074,0.244307,81.1025641025641,0.3684210526315789
608369,Breaking,406,0.398989898989899,0.601010101010101,0.38636363636363635,0.28430259139784947,83.96607142857144,0.3866995073891626
608369,Fastball,583,0.29652996845425866,0.7034700315457414,0.43661971830985913,0.3670443525641026,85.99855769230771,0.4974271012006861
608369,Offspeed,198,0.35051546391752575,0.6494845360824743,0.4583333333333333,0.4134264117647059,85.67166666666665,0.3686868686868687
608701,Breaking,170,0.40625,0.59375,0.21212121212121213,0.17894717142857144,80.84117647058825,0.5117647058823529
608701,Fastball,329,0.24528301886792453,0.7547169811320755,0.2631578947368421,0.2931658904109589,81.83008849557521,0.48024316109422494
608701,Offspeed,85,0.3055555555555556,0.6944444444444444,0.2222222222222222,0.24481088888888886,80.22608695652173,0.4117647058823529
608841,Fastball,49,0.17857142857142858,0.8214285714285714,0.3125,0.3870971875,87.3913043478261,0.46938775510204084
609280,Breaking,380,0.26256983240223464,0.7374301675977654,0.38823529411764707,0.26240946249999997,82.13135593220339,0.41842105263157897
609280,Fastball,475,0.11678832116788321,0.8832116788321168,0.38345864661654133,0.3328955407407408,83.4414847161572,0.5684210526315789
609280,Offspeed,130,0.275,0.725,0.4864864864864865,0.23204880555555554,77.19999999999999,0.3769230769230769
620443,Breaking,297,0.35555555555555557,0.6444444444444444,0.2876712328767123,0.19966693243243241,79.8892857142857,0.39730639730639733
620443,Fastball,556,0.1444866920152091,0.8555133079847909,0.49122807017543857,0.37264915748031496,84.64333333333333,0.5251798561151079
620443,Offspeed,91,0.125,0.875,0.375,0.25456666666666666,86.86666666666666,0.4065934065934066
621020,Breaking,740,0.3523809523809524,0.6476190476190475,0.26666666666666666,0.23430755244755244,80.61397849462367,0.42162162162162165
621020,Fastball,871,0.25,0.75,0.4824561403508772,0.3570489921259842,85.95895765472314,0.5246842709529277
621020,Offspeed,222,0.4144144144144144,0.5855855855855856,0.3018867924528302,0.26110558490566044,81.40819672131147,0.4369369369369369
621043,Breaking,211,0.29896907216494845,0.7010309278350515,0.4772727272727273,0.35375306382978716,77.9171875,0.3933649289099526
621043,Fastball,349,0.15333333333333332,0.8466666666666667,0.410958904109589,0.383797243902439,83.60166666666667,0.5300859598853869
621043,Offspeed,64,0.3870967741935484,0.6129032258064516,0.18181818181818182,0.2597089090909091,76.5529411764706,0.15625
621438,Breaking,255,0.24561403508771928,0.7543859649122807,0.35714285714285715,0.22072549019607843,81.6922077922078,0.403921568627451
621438,Fastball,428,0.18660287081339713,0.8133971291866029,0.5,0.32896445454545453,80.79691358024692,0.5350467289719626
621438,Offspeed,79,0.35294117647058826,0.6470588235294117,0.6363636363636364,0.3926868695652175,78.79666666666667,0.3924050632911392
621439,Breaking,492,0.35856573705179284,0.6414342629482072,0.46017699115044247,0.283942593495935,81.72039473684211,0.4065040650406504
621439,Fastball,767,0.2620192307692308,0.7379807692307692,0.6267942583732058,0.3907802850678733,86.49895833333332,0.5254237288135594
621439,Offspeed,263,0.36923076923076925,0.6307692307692307,0.2692307692307692,0.30370345762711864,85.67671232876712,0.3840304182509506
